source_event_id,loan_id,customer_id,product_code,currency,principal_amount,outstanding_amount,interest_rate,tenor_months,disbursed_at,maturity_date,npa_status,days_past_due,last_repayment_at,collateral_value,branch_code,payload
EV-LOAN-L000128,L000128,C09719,PL_RET,KES,130116.64,86727.37,0.2365,24,2025-01-11T00:00:00+00:00,2027-01-01,WATCH,44,2026-04-17T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000129,L000129,C04954,PL_RET,KES,192428.89,81264.82,0.2208,18,2025-07-28T00:00:00+00:00,2027-01-19,PERFORMING,0,2026-04-14T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000130,L000130,C06884,INV_SME,KES,1125001.58,208003.93,0.1468,57,2024-04-01T00:00:00+00:00,2028-12-06,PERFORMING,0,2026-04-03T00:00:00+00:00,1337579.31,NBO-002,{}
EV-LOAN-L000131,L000131,C00748,AUTO_RET,KES,1858460.86,1127064.99,0.1551,50,2025-07-25T00:00:00+00:00,2029-09-02,PERFORMING,0,2026-04-26T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000132,L000132,C08264,PL_RET,KES,194964.65,25844.91,0.2223,33,2023-02-11T00:00:00+00:00,2025-10-28,PERFORMING,8,2026-04-17T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000133,L000133,C09500,AUTO_RET,KES,2160693.61,557977.73,0.1454,27,2025-06-25T00:00:00+00:00,2027-09-13,PERFORMING,11,2026-04-02T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000134,L000134,C00785,PL_RET,KES,315918.58,71805.07,0.1925,33,2024-07-18T00:00:00+00:00,2027-04-04,PERFORMING,0,2026-04-12T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000135,L000135,C00659,AUTO_RET,KES,980653.32,551200.24,0.1303,39,2025-03-20T00:00:00+00:00,2028-06-02,PERFORMING,0,2026-04-18T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000136,L000136,C05492,AUTO_RET,KES,354194.46,222352.11,0.1697,59,2025-04-07T00:00:00+00:00,2030-02-10,PERFORMING,0,2026-04-06T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000137,L000137,C09394,AUTO_RET,KES,1490853.51,921280.36,0.1550,47,2025-08-26T00:00:00+00:00,2029-07-06,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000138,L000138,C06305,CORP_TL,KES,19888671.70,15520902.67,0.1520,83,2026-10-04T00:00:00+00:00,2033-07-29,WATCH,46,2026-04-17T00:00:00+00:00,12196211.38,NKR-040,{}
EV-LOAN-L000139,L000139,C06314,INV_SME,KES,6425368.09,1154580.92,0.1874,39,2024-08-12T00:00:00+00:00,2027-10-26,PERFORMING,0,2026-04-06T00:00:00+00:00,8065800.32,NBO-003,{}
EV-LOAN-L000140,L000140,C04016,INV_SME,KES,6343251.16,2578326.44,0.1861,42,2024-07-17T00:00:00+00:00,2027-12-29,PERFORMING,0,2026-04-22T00:00:00+00:00,7733385.98,NBO-003,{}
EV-LOAN-L000141,L000141,C04189,WC_SME,KES,4141488.09,2096908.53,0.1697,12,2024-02-23T00:00:00+00:00,2025-02-17,PERFORMING,0,2026-04-21T00:00:00+00:00,4038334.61,NKR-040,{}
EV-LOAN-L000142,L000142,C07520,WC_SME,KES,1458797.71,933575.39,0.1783,16,2024-03-11T00:00:00+00:00,2025-07-04,WATCH,36,2026-04-02T00:00:00+00:00,1172474.06,ELD-030,{}
EV-LOAN-L000143,L000143,C06079,INV_SME,KES,2158727.66,1510681.29,0.1661,33,2026-03-04T00:00:00+00:00,2028-11-18,PERFORMING,0,2026-04-07T00:00:00+00:00,2353382.59,MSA-010,{}
EV-LOAN-L000144,L000144,C05336,AUTO_RET,KES,2451657.81,1477361.36,0.1593,51,2023-10-21T00:00:00+00:00,2027-12-29,PERFORMING,0,2026-04-04T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000145,L000145,C10000,PL_RET,KES,383878.12,24457.30,0.2149,34,2026-10-09T00:00:00+00:00,2029-07-25,PERFORMING,1,2026-04-18T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000146,L000146,C09902,PL_RET,KES,385840.26,79445.86,0.1805,35,2024-05-10T00:00:00+00:00,2027-03-26,PERFORMING,0,2026-04-05T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000147,L000147,C05353,PL_RET,KES,103863.71,41691.38,0.1819,14,2024-12-05T00:00:00+00:00,2026-01-29,PERFORMING,0,2026-04-23T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000148,L000148,C00918,AUTO_RET,KES,1931286.80,1264461.28,0.1397,35,2025-02-25T00:00:00+00:00,2028-01-11,PERFORMING,0,2026-04-07T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000149,L000149,C09525,INV_SME,KES,2675315.23,1610976.53,0.1828,53,2026-10-13T00:00:00+00:00,2031-02-19,PERFORMING,4,2026-04-16T00:00:00+00:00,3151505.50,NBO-002,{}
EV-LOAN-L000150,L000150,C04717,PL_RET,KES,221180.02,45242.77,0.2348,29,2023-07-09T00:00:00+00:00,2025-11-25,PERFORMING,0,2026-04-15T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000151,L000151,C08881,AUTO_RET,KES,2494605.73,431566.27,0.1364,34,2023-09-16T00:00:00+00:00,2026-07-02,PERFORMING,27,2026-04-08T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000152,L000152,C01542,WC_SME,KES,4500442.67,1608821.11,0.1846,36,2023-03-04T00:00:00+00:00,2026-02-16,PERFORMING,0,2026-04-15T00:00:00+00:00,6101534.73,NKR-040,{}
EV-LOAN-L000153,L000153,C04824,AUTO_RET,KES,1388588.77,502027.91,0.1763,28,2023-10-12T00:00:00+00:00,2026-01-29,PERFORMING,7,2026-04-21T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000154,L000154,C03297,INV_SME,KES,6621991.42,2629372.81,0.1620,43,2026-03-04T00:00:00+00:00,2029-09-14,PERFORMING,0,2026-04-16T00:00:00+00:00,7078010.80,ELD-030,{}
EV-LOAN-L000155,L000155,C04880,PL_RET,KES,375774.14,165821.47,0.1987,29,2023-03-07T00:00:00+00:00,2025-07-24,PERFORMING,10,2026-04-18T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000156,L000156,C01505,PL_RET,KES,401576.90,222090.85,0.1805,36,2026-09-26T00:00:00+00:00,2029-09-10,PERFORMING,0,2026-04-03T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000157,L000157,C04903,AUTO_RET,KES,444189.04,215544.10,0.1680,28,2026-04-03T00:00:00+00:00,2028-07-21,PERFORMING,0,2026-04-16T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000158,L000158,C05883,WC_SME,KES,731365.89,380659.93,0.1922,24,2023-01-10T00:00:00+00:00,2024-12-30,WATCH,32,2026-04-18T00:00:00+00:00,759968.67,ELD-030,{}
EV-LOAN-L000159,L000159,C01732,PL_RET,KES,74570.29,39793.57,0.1812,27,2026-06-11T00:00:00+00:00,2028-08-29,WATCH,37,2026-04-17T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000160,L000160,C05331,PL_RET,KES,230626.91,156663.10,0.2020,35,2023-07-14T00:00:00+00:00,2026-05-29,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000161,L000161,C07297,AUTO_RET,KES,1286143.54,939116.19,0.1379,56,2025-11-09T00:00:00+00:00,2030-06-16,WATCH,47,2026-04-18T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000162,L000162,C09065,PL_RET,KES,170041.32,83680.56,0.2175,21,2026-12-11T00:00:00+00:00,2028-09-01,PERFORMING,0,2026-04-12T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000163,L000163,C02163,INV_SME,KES,1383889.26,390701.59,0.1822,43,2025-10-26T00:00:00+00:00,2029-05-08,PERFORMING,0,2026-04-07T00:00:00+00:00,905323.18,NBO-001,{}
EV-LOAN-L000164,L000164,C01477,AUTO_RET,KES,1730850.16,1136375.20,0.1497,25,2023-04-13T00:00:00+00:00,2025-05-02,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000165,L000165,C07739,AUTO_RET,KES,2124635.01,339769.09,0.1646,40,2023-11-13T00:00:00+00:00,2027-02-25,PERFORMING,0,2026-04-15T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000166,L000166,C00911,WC_SME,KES,2014996.36,686974.35,0.1647,24,2023-08-01T00:00:00+00:00,2025-07-21,PERFORMING,8,2026-04-23T00:00:00+00:00,2302025.14,MSA-010,{}
EV-LOAN-L000167,L000167,C08179,PL_RET,KES,187660.70,93381.64,0.2260,29,2023-10-05T00:00:00+00:00,2026-02-21,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000168,L000168,C00249,PL_RET,KES,141838.74,102127.74,0.1873,19,2026-04-10T00:00:00+00:00,2027-11-01,WATCH,37,2026-04-21T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000169,L000169,C07302,INV_SME,KES,1890681.53,371401.87,0.1834,53,2023-01-24T00:00:00+00:00,2027-06-02,PERFORMING,0,2026-04-12T00:00:00+00:00,1607032.68,MSA-010,{}
EV-LOAN-L000170,L000170,C08131,PL_RET,KES,376835.63,228941.38,0.2357,26,2025-08-22T00:00:00+00:00,2027-10-11,PERFORMING,0,2026-04-08T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000171,L000171,C06638,AUTO_RET,KES,1222704.40,778012.50,0.1539,55,2024-03-13T00:00:00+00:00,2028-09-18,PERFORMING,0,2026-04-12T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000172,L000172,C08028,PL_RET,KES,178315.58,84194.74,0.2021,20,2023-03-14T00:00:00+00:00,2024-11-03,PERFORMING,0,2026-04-25T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000173,L000173,C06425,AUTO_RET,KES,1748995.66,878935.40,0.1536,43,2025-06-01T00:00:00+00:00,2028-12-12,WATCH,33,2026-04-11T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000174,L000174,C06927,WC_SME,KES,4076413.20,2103444.57,0.1903,20,2023-02-02T00:00:00+00:00,2024-09-24,PERFORMING,0,2026-04-14T00:00:00+00:00,4263382.38,KSM-020,{}
EV-LOAN-L000175,L000175,C06908,PL_RET,KES,477233.84,124365.83,0.2152,24,2023-06-15T00:00:00+00:00,2025-06-04,PERFORMING,0,2026-04-22T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000176,L000176,C05073,PL_RET,KES,336424.80,83011.33,0.2352,13,2023-12-12T00:00:00+00:00,2025-01-05,PERFORMING,0,2026-04-04T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000177,L000177,C05611,CORP_TL,KES,12895197.25,2975566.14,0.1590,54,2025-06-18T00:00:00+00:00,2029-11-24,PERFORMING,0,2026-04-15T00:00:00+00:00,17462655.78,MSA-010,{}
EV-LOAN-L000178,L000178,C02921,WC_SME,KES,2610315.19,1467448.24,0.1919,35,2024-12-01T00:00:00+00:00,2027-10-17,PERFORMING,16,2026-04-14T00:00:00+00:00,2073836.40,ELD-030,{}
EV-LOAN-L000179,L000179,C05374,WC_SME,KES,1833794.36,1672861.11,0.1755,35,2026-04-26T00:00:00+00:00,2029-03-11,SUBSTANDARD,136,2026-06-24T00:00:00+00:00,1537339.34,NKR-040,{}
EV-LOAN-L000180,L000180,C06126,WC_SME,KES,4552008.75,2000338.03,0.1987,25,2025-02-15T00:00:00+00:00,2027-03-07,WATCH,55,2026-04-05T00:00:00+00:00,4108414.37,KSM-020,{}
EV-LOAN-L000181,L000181,C05437,AUTO_RET,KES,1294063.19,883872.35,0.1440,44,2024-09-11T00:00:00+00:00,2028-04-23,PERFORMING,4,2026-04-14T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000182,L000182,C09676,PL_RET,KES,410873.32,93259.65,0.1954,15,2025-08-01T00:00:00+00:00,2026-10-25,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000183,L000183,C01346,AUTO_RET,KES,767134.64,415854.88,0.1777,41,2023-08-22T00:00:00+00:00,2027-01-03,PERFORMING,0,2026-04-06T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000184,L000184,C09456,PL_RET,KES,237199.35,121158.03,0.2016,20,2024-05-28T00:00:00+00:00,2026-01-18,WATCH,34,2026-04-14T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000185,L000185,C01097,AUTO_RET,KES,2199038.86,574291.35,0.1600,59,2024-07-06T00:00:00+00:00,2029-05-11,PERFORMING,0,2026-04-25T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000186,L000186,C03357,CORP_TL,KES,10629325.12,6194354.60,0.1436,63,2025-09-04T00:00:00+00:00,2030-11-07,PERFORMING,0,2026-04-22T00:00:00+00:00,14178994.42,KSM-020,{}
EV-LOAN-L000187,L000187,C08135,CORP_TL,KES,23838441.33,11538859.17,0.1104,25,2026-01-05T00:00:00+00:00,2028-01-25,PERFORMING,0,2026-04-22T00:00:00+00:00,25409932.48,NBO-001,{}
EV-LOAN-L000188,L000188,C00170,PL_RET,KES,469295.98,200451.97,0.2366,27,2025-10-09T00:00:00+00:00,2027-12-28,WATCH,58,2026-04-01T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000189,L000189,C02924,WC_SME,KES,4364474.16,1616911.28,0.1946,17,2026-03-12T00:00:00+00:00,2027-08-04,PERFORMING,0,2026-04-04T00:00:00+00:00,3444600.00,ELD-030,{}
EV-LOAN-L000190,L000190,C04616,AUTO_RET,KES,1050980.48,350257.23,0.1591,44,2024-10-06T00:00:00+00:00,2028-05-18,PERFORMING,0,2026-04-18T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000191,L000191,C04382,PL_RET,KES,360707.74,231144.59,0.2254,22,2025-10-04T00:00:00+00:00,2027-07-26,WATCH,41,2026-04-13T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000192,L000192,C04072,PL_RET,KES,218707.28,66048.73,0.2033,25,2026-07-21T00:00:00+00:00,2028-08-09,PERFORMING,0,2026-04-23T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000193,L000193,C07586,WC_SME,KES,3733792.49,456626.86,0.1868,16,2023-08-18T00:00:00+00:00,2024-12-10,PERFORMING,0,2026-04-05T00:00:00+00:00,4444929.91,MSA-010,{}
EV-LOAN-L000194,L000194,C01074,PL_RET,KES,493578.23,262465.70,0.2060,18,2024-03-02T00:00:00+00:00,2025-08-24,PERFORMING,0,2026-04-03T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000195,L000195,C03582,AUTO_RET,KES,608765.93,331758.99,0.1476,50,2025-11-16T00:00:00+00:00,2029-12-25,PERFORMING,0,2026-04-07T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000196,L000196,C06954,WC_SME,KES,541285.42,174163.39,0.1730,29,2023-12-03T00:00:00+00:00,2026-04-21,PERFORMING,0,2026-04-16T00:00:00+00:00,715746.80,ELD-030,{}
EV-LOAN-L000197,L000197,C01844,PL_RET,KES,264822.76,223313.79,0.1840,26,2026-01-03T00:00:00+00:00,2028-02-22,SUBSTANDARD,107,2026-03-26T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000198,L000198,C02838,AUTO_RET,KES,627689.58,163488.73,0.1309,43,2024-01-18T00:00:00+00:00,2027-07-31,PERFORMING,0,2026-04-02T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000199,L000199,C01475,AUTO_RET,KES,468750.92,96802.60,0.1545,52,2023-11-27T00:00:00+00:00,2028-03-05,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000200,L000200,C09132,PL_RET,KES,422130.65,279789.22,0.1868,22,2023-03-26T00:00:00+00:00,2025-01-14,PERFORMING,0,2026-04-09T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000201,L000201,C02446,PL_RET,KES,361357.68,155679.29,0.1995,13,2026-09-27T00:00:00+00:00,2027-10-22,PERFORMING,0,2026-04-17T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000202,L000202,C03759,AUTO_RET,KES,1663805.10,314059.30,0.1512,45,2023-06-17T00:00:00+00:00,2027-02-26,PERFORMING,0,2026-04-06T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000203,L000203,C07201,WC_SME,KES,1649246.03,1005062.65,0.1980,26,2026-08-04T00:00:00+00:00,2028-09-22,WATCH,38,2026-04-05T00:00:00+00:00,1083268.90,KSM-020,{}
EV-LOAN-L000204,L000204,C06871,AUTO_RET,KES,2237760.75,487168.37,0.1669,30,2024-11-18T00:00:00+00:00,2027-05-07,PERFORMING,0,2026-04-13T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000205,L000205,C01616,PL_RET,KES,302799.47,150629.86,0.2090,28,2025-10-15T00:00:00+00:00,2028-02-02,PERFORMING,0,2026-04-26T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000206,L000206,C02481,PL_RET,KES,371606.86,173810.82,0.2384,20,2025-07-12T00:00:00+00:00,2027-03-04,PERFORMING,21,2026-04-10T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000207,L000207,C02918,WC_SME,KES,1182985.23,591836.43,0.1778,19,2023-10-26T00:00:00+00:00,2025-05-18,PERFORMING,0,2026-04-14T00:00:00+00:00,1364569.22,ELD-030,{}
EV-LOAN-L000208,L000208,C02625,AUTO_RET,KES,755948.97,273479.91,0.1451,48,2026-08-01T00:00:00+00:00,2030-07-11,PERFORMING,0,2026-04-09T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000209,L000209,C03884,INV_SME,KES,4626427.47,2102356.00,0.1646,34,2026-04-27T00:00:00+00:00,2029-02-10,PERFORMING,0,2026-04-12T00:00:00+00:00,5793824.66,NBO-003,{}
EV-LOAN-L000210,L000210,C01889,AUTO_RET,KES,1654157.15,1315298.36,0.1779,28,2025-05-22T00:00:00+00:00,2027-09-09,WATCH,56,2026-04-03T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000211,L000211,C05441,INV_SME,KES,4042459.88,2217700.33,0.1448,57,2024-11-27T00:00:00+00:00,2029-08-03,PERFORMING,0,2026-04-10T00:00:00+00:00,3334934.01,NKR-040,{}
EV-LOAN-L000212,L000212,C05209,AUTO_RET,KES,1006371.01,548664.85,0.1480,55,2025-04-27T00:00:00+00:00,2029-11-02,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000213,L000213,C07806,PL_RET,KES,61638.50,21793.22,0.2016,16,2024-08-21T00:00:00+00:00,2025-12-14,PERFORMING,0,2026-04-08T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000214,L000214,C08202,AUTO_RET,KES,969639.54,254403.01,0.1711,50,2026-11-25T00:00:00+00:00,2031-01-03,PERFORMING,0,2026-04-23T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000215,L000215,C04464,AUTO_RET,KES,1966761.17,1055234.90,0.1438,37,2025-09-19T00:00:00+00:00,2028-10-03,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000216,L000216,C04862,CORP_TL,KES,13181490.76,6950454.81,0.1124,51,2024-08-22T00:00:00+00:00,2028-10-30,PERFORMING,0,2026-04-14T00:00:00+00:00,10223480.89,NKR-040,{}
EV-LOAN-L000217,L000217,C02380,AUTO_RET,KES,1524741.01,949575.29,0.1394,30,2026-09-16T00:00:00+00:00,2029-03-04,PERFORMING,0,2026-04-15T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000218,L000218,C07232,PL_RET,KES,100191.53,44665.68,0.2295,18,2025-11-24T00:00:00+00:00,2027-05-18,PERFORMING,0,2026-04-14T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000219,L000219,C08644,AUTO_RET,KES,1618756.10,326688.93,0.1709,28,2023-02-21T00:00:00+00:00,2025-06-10,PERFORMING,0,2026-04-11T00:00:00+00:00,,NBO-003,{}
EV-LOAN-L000220,L000220,C02852,INV_SME,KES,2605860.84,1516854.98,0.1647,59,2024-06-12T00:00:00+00:00,2029-04-17,PERFORMING,0,2026-04-12T00:00:00+00:00,2569859.97,NKR-040,{}
EV-LOAN-L000221,L000221,C03836,PL_RET,KES,351907.98,164075.57,0.2088,35,2023-11-05T00:00:00+00:00,2026-09-20,PERFORMING,6,2026-04-16T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000222,L000222,C00448,WC_SME,KES,586169.64,210788.65,0.1550,25,2023-12-02T00:00:00+00:00,2025-12-21,PERFORMING,0,2026-04-16T00:00:00+00:00,626204.92,MSA-010,{}
EV-LOAN-L000223,L000223,C05060,PL_RET,KES,123286.78,9218.15,0.2167,25,2026-08-14T00:00:00+00:00,2028-09-02,PERFORMING,0,2026-04-21T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000224,L000224,C03015,AUTO_RET,KES,1123790.29,803470.25,0.1605,50,2026-11-02T00:00:00+00:00,2030-12-11,WATCH,43,2026-04-22T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000225,L000225,C04515,PL_RET,KES,264287.99,49432.81,0.2311,13,2025-01-05T00:00:00+00:00,2026-01-30,PERFORMING,0,2026-04-13T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000226,L000226,C06470,AUTO_RET,KES,1618441.95,875973.02,0.1711,54,2025-05-08T00:00:00+00:00,2029-10-14,PERFORMING,0,2026-04-22T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000227,L000227,C05627,AUTO_RET,KES,2002018.77,238970.29,0.1348,29,2024-06-22T00:00:00+00:00,2026-11-09,PERFORMING,0,2026-04-21T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000228,L000228,C06345,PL_RET,KES,240908.56,97400.19,0.2124,23,2024-11-18T00:00:00+00:00,2026-10-09,PERFORMING,0,2026-04-19T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000229,L000229,C03607,AUTO_RET,KES,2164739.94,1643431.09,0.1689,43,2023-06-13T00:00:00+00:00,2026-12-24,SUBSTANDARD,178,2023-08-02T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000230,L000230,C04120,INV_SME,KES,6223106.22,4341464.01,0.1451,53,2026-10-16T00:00:00+00:00,2031-02-22,PERFORMING,0,2026-04-01T00:00:00+00:00,7530561.69,NKR-040,{}
EV-LOAN-L000231,L000231,C05792,WC_SME,KES,716983.64,289178.43,0.1571,12,2026-03-20T00:00:00+00:00,2027-03-15,PERFORMING,0,2026-04-23T00:00:00+00:00,821597.68,MSA-010,{}
EV-LOAN-L000232,L000232,C06025,PL_RET,KES,205265.69,103775.44,0.2230,19,2026-05-04T00:00:00+00:00,2027-11-25,PERFORMING,0,2026-04-22T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000233,L000233,C07184,AUTO_RET,KES,578779.76,172187.20,0.1408,32,2023-10-27T00:00:00+00:00,2026-06-13,PERFORMING,12,2026-04-08T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000234,L000234,C04984,AUTO_RET,KES,1891473.26,730571.30,0.1394,33,2025-05-09T00:00:00+00:00,2028-01-24,PERFORMING,10,2026-04-11T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000235,L000235,C03903,PL_RET,KES,273999.50,170813.81,0.2182,33,2024-03-28T00:00:00+00:00,2026-12-13,PERFORMING,0,2026-04-21T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000236,L000236,C08171,PL_RET,KES,362192.66,241083.09,0.2106,31,2026-01-05T00:00:00+00:00,2028-07-23,PERFORMING,0,2026-04-19T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000237,L000237,C07170,AUTO_RET,KES,1969182.78,231507.41,0.1586,28,2024-05-25T00:00:00+00:00,2026-09-12,PERFORMING,0,2026-04-01T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000238,L000238,C03615,PL_RET,KES,415927.02,97409.20,0.2007,21,2023-04-19T00:00:00+00:00,2025-01-08,PERFORMING,0,2026-04-23T00:00:00+00:00,,NBO-002,{}
EV-LOAN-L000239,L000239,C06659,WC_SME,KES,3748190.15,951994.65,0.1845,17,2023-11-04T00:00:00+00:00,2025-03-28,PERFORMING,6,2026-04-17T00:00:00+00:00,3621712.43,ELD-030,{}
EV-LOAN-L000240,L000240,C00398,PL_RET,KES,278372.95,61364.37,0.2250,18,2024-10-11T00:00:00+00:00,2026-04-04,PERFORMING,0,2026-04-26T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000241,L000241,C04248,AUTO_RET,KES,1623170.29,1288920.40,0.1336,29,2023-11-03T00:00:00+00:00,2026-03-22,LOSS,418,2023-12-21T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000242,L000242,C08016,AUTO_RET,KES,701397.91,223533.85,0.1716,31,2025-08-26T00:00:00+00:00,2028-03-13,PERFORMING,0,2026-04-18T00:00:00+00:00,,NKR-040,{}
EV-LOAN-L000243,L000243,C05344,AUTO_RET,KES,377709.29,187060.16,0.1795,40,2026-04-14T00:00:00+00:00,2029-07-27,PERFORMING,0,2026-04-07T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000244,L000244,C02672,WC_SME,KES,4430647.64,3350193.48,0.1928,36,2026-11-13T00:00:00+00:00,2029-10-28,DOUBTFUL,271,2026-12-22T00:00:00+00:00,5635752.71,NBO-001,{}
EV-LOAN-L000245,L000245,C06746,PL_RET,KES,125292.06,54785.98,0.2283,32,2025-07-23T00:00:00+00:00,2028-03-09,PERFORMING,0,2026-04-08T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000246,L000246,C05060,AUTO_RET,KES,929840.75,586198.43,0.1383,36,2025-10-21T00:00:00+00:00,2028-10-05,PERFORMING,0,2026-04-12T00:00:00+00:00,,MSA-010,{}
EV-LOAN-L000247,L000247,C09795,AUTO_RET,KES,991938.47,597931.47,0.1330,57,2025-02-11T00:00:00+00:00,2029-10-18,PERFORMING,0,2026-04-15T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000248,L000248,C02654,PL_RET,KES,350344.60,235756.57,0.2295,29,2025-07-17T00:00:00+00:00,2027-12-04,PERFORMING,0,2026-04-10T00:00:00+00:00,,NBO-001,{}
EV-LOAN-L000249,L000249,C08908,AUTO_RET,KES,2374373.78,1186381.33,0.1349,38,2023-09-21T00:00:00+00:00,2026-11-04,WATCH,36,2026-04-05T00:00:00+00:00,,ELD-030,{}
EV-LOAN-L000250,L000250,C04029,INV_SME,KES,1242332.45,257981.47,0.1652,57,2026-07-21T00:00:00+00:00,2031-03-27,PERFORMING,20,2026-04-19T00:00:00+00:00,796392.57,NBO-003,{}
EV-LOAN-L000251,L000251,C01354,PL_RET,KES,252352.07,102112.50,0.2031,26,2025-04-12T00:00:00+00:00,2027-06-01,PERFORMING,0,2026-04-15T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000252,L000252,C05327,WC_SME,KES,4480864.83,1891544.27,0.1867,15,2025-06-25T00:00:00+00:00,2026-09-18,PERFORMING,0,2026-04-23T00:00:00+00:00,5767990.58,KSM-020,{}
EV-LOAN-L000253,L000253,C01646,PL_RET,KES,205291.33,131261.98,0.2170,24,2024-04-11T00:00:00+00:00,2026-04-01,WATCH,38,2026-04-19T00:00:00+00:00,,KSM-020,{}
EV-LOAN-L000254,L000254,C00779,AUTO_RET,KES,2139996.52,1148176.49,0.1505,43,2025-10-06T00:00:00+00:00,2029-04-18,PERFORMING,0,2026-04-19T00:00:00+00:00,,NBO-001,{}
